Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781647336,158,,Aggregated,482.600000,0.000000,4,5,6,6,8,11,14,17,42,60,92,20980,0,4,4.609345949918408,0.7226289999380242,92.32516500196652,21.04723546234509
1781647337,160,,Aggregated,487.100000,0.000000,4,5,6,6,8,11,14,17,39,60,92,21521,0,4,4.578221787895995,0.7226289999380242,92.32516500196652,20.993634124808327
1781647338,162,,Aggregated,495.300000,0.000000,4,5,6,6,8,11,14,17,39,60,92,22053,0,4,4.579191727080208,0.7226289999380242,92.32516500196652,20.994331836938287
1781647339,164,,Aggregated,504.400000,0.000000,4,5,6,6,8,11,14,18,46,70,92,22582,0,4,4.632144400063674,0.7226289999380242,92.32516500196652,20.9747143742804
1781647340,166,,Aggregated,510.400000,0.000000,4,5,6,6,8,11,14,18,45,70,92,23110,0,4,4.624315416280397,0.7226289999380242,92.32516500196652,20.968152315015146
1781647341,168,,Aggregated,514.700000,0.000000,4,5,6,6,8,11,14,18,46,70,92,23665,0,4,4.616736646195783,0.7226289999380242,92.32516500196652,21.009211916332138
1781647342,170,,Aggregated,519.800000,0.000000,4,5,6,6,8,11,14,18,45,70,92,24228,0,4,4.601230794586544,0.7226289999380242,92.32516500196652,21.069795278190522
1781647343,172,,Aggregated,525.900000,0.000000,4,5,6,6,8,11,14,18,45,70,92,24777,0,4,4.580138268483326,0.7226289999380242,92.32516500196652,21.08140614279372
1781647344,174,,Aggregated,531.500000,0.000000,4,5,6,6,8,11,14,18,45,70,92,25366,0,4,4.566144260001938,0.7226289999380242,92.32516500196652,21.044902625561775
1781647345,176,,Aggregated,536.600000,0.000000,4,5,6,6,8,11,14,18,45,70,92,25950,0,4,4.548689151761175,0.7226289999380242,92.32516500196652,21.03125240847784
1781647346,178,,Aggregated,544.200000,0.000000,4,5,6,6,8,11,14,18,45,70,92,26542,0,4,4.532100614657028,0.7226289999380242,92.32516500196652,21.01458066460704
1781647347,180,,Aggregated,550.300000,0.000000,3,5,6,6,8,11,14,18,45,70,92,27125,0,3,4.512917083327166,0.7226289999380242,92.32516500196652,21.012755760368663
1781647348,182,,Aggregated,553.500000,0.000000,3,5,6,6,8,11,14,18,45,70,92,27733,0,3,4.5025152657916685,0.7226289999380242,92.32516500196652,21.000504813759783
1781647349,184,,Aggregated,558.900000,0.000000,3,5,6,6,8,11,14,19,50,71,92,28345,0,3,4.542478634545967,0.7226289999380242,92.32516500196652,20.945422473099313
1781647350,186,,Aggregated,567.200000,0.000000,3,5,6,6,8,11,15,20,50,71,92,28954,0,3,4.560469990511994,0.7226289999380242,92.32516500196652,20.927436623609864
1781647351,188,,Aggregated,575.100000,0.000000,3,5,6,6,8,11,15,20,50,71,92,29566,0,3,4.54343587043358,0.7226289999380242,92.32516500196652,20.91053913278766
1781647352,190,,Aggregated,579.300000,0.000000,3,5,6,6,8,11,14,20,50,70,92,30199,0,3,4.524644745165516,0.7226289999380242,92.32516500196652,20.861849730123513
1781647353,192,,Aggregated,587.300000,0.000000,3,5,6,6,8,11,14,20,50,70,92,30829,0,3,4.506325889526656,0.7226289999380242,92.32516500196652,20.857698919848193
1781647354,194,,Aggregated,595.500000,0.000000,3,5,6,6,8,11,14,20,49,70,92,31464,0,3,4.498600159077012,0.6790750012442004,92.32516500196652,20.845219933892704
1781647355,196,,Aggregated,602.600000,0.000000,3,5,6,6,8,11,14,20,49,70,92,32107,0,3,4.493841419633251,0.6790750012442004,92.32516500196652,20.890678045286073
1781647356,198,,Aggregated,605.500000,0.000000,3,5,6,6,8,11,14,20,49,70,92,32764,0,3,4.478939390800162,0.6790750012442004,92.32516500196652,20.883927481382006
1781647357,200,,Aggregated,613.800000,0.000000,3,5,6,6,8,11,15,21,51,70,92,33409,0,3,4.522079432702574,0.6790750012442004,92.32516500196652,20.84237780238858
1781647358,202,,Aggregated,621.700000,0.000000,3,5,6,6,8,11,15,21,51,70,92,34082,0,3,4.5281301451535025,0.6790750012442004,92.32516500196652,20.85050759931929
1781647359,204,,Aggregated,625.100000,0.000000,3,5,6,6,8,11,15,21,51,70,92,34746,0,3,4.514782801764352,0.6790750012442004,92.32516500196652,20.863092154492602
1781647360,206,,Aggregated,631.100000,0.000000,3,5,6,6,8,11,15,22,53,94,97,35395,0,3,4.5570486163619135,0.6790750012442004,97.39308699863614,20.86057352733437
1781647361,208,,Aggregated,637.400000,0.000000,3,5,6,6,8,11,15,21,52,94,97,36076,0,3,4.5485613345745834,0.6790750012442004,97.39308699863614,20.8548065195698
1781647362,210,,Aggregated,643.900000,0.000000,3,5,6,6,8,11,15,22,52,94,97,36763,0,3,4.554082265458781,0.6790750012442004,97.39308699863614,20.86200799717107
1781647363,212,,Aggregated,649.000000,0.000000,3,5,6,6,8,11,15,23,54,94,97,37437,0,3,4.590216892913781,0.6790750012442004,97.39308699863614,20.89432913962123
